Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
235,7018331.6707,7049852.0807,31520.4101,3000,8.1023,10.5068,-0.0482,20
236,7049852.0807,7077174.3063,27322.2256,3000,7.7115,9.1074,0.0980,20
237,7077174.3063,7107822.9130,30648.6067,3000,8.4672,10.2162,-0.0212,20
238,7107822.9130,7137865.9493,30043.0363,3000,8.2880,10.0143,-0.0014,20
239,7137865.9493,7167256.3497,29390.4004,3000,8.2762,9.7968,0.0207,20
240,7167256.3497,7199344.1089,32087.7592,3000,8.4478,10.6959,-0.0651,20
241,7199344.1089,7229771.0482,30426.9393,3000,7.8982,10.1423,-0.0140,20
242,7229771.0482,7257937.0479,28165.9997,3000,7.7874,9.3887,0.0651,20
243,7257937.0479,7289770.2409,31833.1930,3000,8.2944,10.6111,-0.0576,20
244,7289770.2409,7317766.2665,27996.0256,3000,7.8168,9.3320,0.0716,20
245,7317766.2665,7345963.7350,28197.4685,3000,8.3763,9.3992,0.0639,20
246,7345963.7350,7375456.3862,29492.6512,3000,8.9118,9.8309,0.0172,20
247,7375456.3862,7408454.0733,32997.6871,3000,9.0651,10.9992,-0.0908,20
248,7408454.0733,7437699.9396,29245.8664,3000,8.2415,9.7486,0.0258,20
249,7437699.9396,7470767.1693,33067.2297,3000,8.4541,11.0224,-0.0928,20
250,7470767.1693,7497743.6712,26976.5018,3000,7.6699,8.9922,0.1121,20
251,7497743.6712,7529611.5197,31867.8485,3000,8.5295,10.6226,-0.0586,20
252,7529611.5197,7558609.3788,28997.8591,3000,8.0296,9.6660,0.0346,20
253,7558609.3788,7587932.9685,29323.5897,3000,8.3071,9.7745,0.0231,20
254,7587932.9685,7618427.0448,30494.0763,3000,8.4987,10.1647,-0.0162,20
255,7618427.0448,7650214.9367,31787.8919,3000,8.3610,10.5960,-0.0562,20
256,7650214.9367,7679753.2120,29538.2753,3000,7.8907,9.8461,0.0156,20
257,7679753.2120,7708094.9565,28341.7445,3000,8.0141,9.4472,0.0585,20
258,7708094.9565,7737366.7054,29271.7489,3000,8.4830,9.7572,0.0249,20
259,7737366.7054,7767627.0696,30260.3642,3000,8.6940,10.0868,-0.0086,20
260,7767627.0696,7799059.0282,31431.9585,3000,8.6192,10.4773,-0.0456,20
261,7799059.0282,7828488.2818,29429.2536,3000,8.2266,9.8098,0.0194,20
262,7828488.2818,7861105.6725,32617.3908,3000,8.3861,10.8725,-0.0802,20
263,7861105.6725,7887170.7615,26065.0890,3000,7.7132,8.6884,0.1510,20
264,7887170.7615,7917589.8969,30419.1354,3000,8.8776,10.1397,-0.0138,20
265,7917589.8969,7947998.4928,30408.5958,3000,8.7552,10.1362,-0.0134,20
266,7947998.4928,7980797.7091,32799.2163,3000,8.6376,10.9331,-0.0853,20
267,7980797.7091,8010168.4239,29370.7149,3000,7.9004,9.7902,0.0214,20
268,8010168.4239,8039103.8322,28935.4082,3000,8.0697,9.6451,0.0368,20
269,8039103.8322,8070684.1985,31580.3663,3000,8.3666,10.5268,-0.0500,20
270,8070684.1985,8100441.3598,29757.1613,3000,7.9479,9.9191,0.0082,20
271,8100441.3598,8128615.2843,28173.9245,3000,8.0128,9.3913,0.0648,20
272,8128615.2843,8159939.7100,31324.4256,3000,8.5321,10.4415,-0.0423,20
273,8159939.7100,8190058.2740,30118.5641,3000,8.1714,10.0395,-0.0039,20
274,8190058.2740,8220255.2775,30197.0035,3000,8.1392,10.0657,-0.0065,20
275,8220255.2775,8250091.2256,29835.9480,3000,8.0861,9.9453,0.0055,20
276,8250091.2256,8279741.6648,29650.4392,3000,8.1306,9.8835,0.0118,20
277,8279741.6648,8309929.0062,30187.3415,3000,8.2264,10.0624,-0.0062,20
278,8309929.0062,8340853.8102,30924.8040,3000,8.1754,10.3083,-0.0299,20
279,8340853.8102,8371672.0657,30818.2555,3000,7.9309,10.2728,-0.0266,20
280,8371672.0657,8399728.0090,28055.9433,3000,7.7203,9.3520,0.0693,20
281,8399728.0090,8428851.8211,29123.8121,3000,8.2553,9.7079,0.0301,20
282,8428851.8211,8460131.1725,31279.3514,3000,8.5036,10.4265,-0.0409,20
283,8460131.1725,8488538.6644,28407.4918,3000,8.1558,9.4692,0.0561,20
284,8488538.6644,8520644.1362,32105.4719,3000,8.6130,10.7018,-0.0656,20
285,8520644.1362,8551550.3031,30906.1669,3000,8.0482,10.3021,-0.0293,20
286,8551550.3031,8578813.7972,27263.4941,3000,7.8122,9.0878,0.1004,20
287,8578813.7972,8610288.9860,31475.1889,3000,8.5964,10.4917,-0.0469,20
288,8610288.9860,8639048.5270,28759.5410,3000,8.1935,9.5865,0.0431,20
289,8639048.5270,8670573.5598,31525.0328,3000,8.5469,10.5083,-0.0484,20
290,8670573.5598,8699185.0502,28611.4905,3000,8.1334,9.5372,0.0485,20
291,8699185.0502,8731684.6150,32499.5647,3000,8.5281,10.8332,-0.0769,20
292,8731684.6150,8758827.6502,27143.0353,3000,7.8722,9.0477,0.1053,20
293,8758827.6502,8790626.2058,31798.5555,3000,8.7008,10.5995,-0.0566,20
294,8790626.2058,8821516.1396,30889.9338,3000,8.2087,10.2966,-0.0288,20
295,8821516.1396,8850022.3578,28506.2181,3000,7.9722,9.5021,0.0524,20
296,8850022.3578,8880773.1797,30750.8220,3000,8.3900,10.2503,-0.0244,20
297,8880773.1797,8911016.1938,30243.0140,3000,8.1851,10.0810,-0.0080,20
298,8911016.1938,8941028.3263,30012.1325,3000,8.1193,10.0040,-0.0004,20
299,8941028.3263,8971252.7352,30224.4090,3000,8.1160,10.0748,-0.0074,20
300,8971252.7352,9000957.2890,29704.5538,3000,8.0558,9.9015,0.0099,20
301,9000957.2890,9031378.0694,30420.7804,3000,8.1359,10.1403,-0.0138,20
302,9031378.0694,9060899.3590,29521.2896,3000,8.0234,9.8404,0.0162,20
303,9060899.3590,9091990.3897,31091.0307,3000,8.1535,10.3637,-0.0351,20
