Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
168,1468292.6312,1496447.9875,28155.3563,3000,8.3161,9.3851,0.0500,10000
169,1496447.9875,1528087.1456,31639.1581,3000,8.7319,10.5464,-0.0500,10000
170,1528087.1456,1556242.3269,28155.1813,3000,8.2953,9.3851,0.0500,10000
171,1556242.3269,1586993.3644,30751.0375,3000,8.7101,10.2503,-0.0244,10000
172,1586993.3644,1615925.0189,28931.6545,3000,8.4974,9.6439,0.0369,10000
173,1615925.0189,1647080.4924,31155.4735,3000,8.8112,10.3852,-0.0371,10000
174,1647080.4924,1676493.1834,29412.6910,3000,8.4844,9.8042,0.0200,10000
175,1676493.1834,1708381.5591,31888.3757,3000,8.6538,10.6295,-0.0500,10000
176,1708381.5591,1736741.8056,28360.2465,3000,8.2211,9.4534,0.0500,10000
177,1736741.8056,1768026.6686,31284.8630,3000,8.6322,10.4283,-0.0411,10000
178,1768026.6686,1795600.7310,27574.0623,3000,8.2776,9.1914,0.0500,10000
179,1795600.7310,1825464.6161,29863.8852,3000,8.6915,9.9546,0.0046,10000
180,1825464.6161,1856155.1085,30690.4924,3000,8.7311,10.2302,-0.0225,10000
181,1856155.1085,1886177.3295,30022.2210,3000,8.5347,10.0074,-0.0007,10000
182,1886177.3295,1916398.3023,30220.9728,3000,8.5284,10.0737,-0.0073,10000
183,1916398.3023,1946557.3216,30159.0193,3000,8.4660,10.0530,-0.0053,10000
184,1946557.3216,1976310.7534,29753.4318,3000,8.4214,9.9178,0.0083,10000
185,1976310.7534,2007056.5409,30745.7875,3000,8.4912,10.2486,-0.0243,10000
186,2007056.5409,2037098.7488,30042.2079,3000,8.2852,10.0141,-0.0014,10000
187,2037098.7488,2067415.2658,30316.5170,3000,8.2736,10.1055,-0.0104,10000
188,2067415.2658,2097562.6039,30147.3380,3000,8.1872,10.0491,-0.0049,10000
189,2097562.6039,2128132.3186,30569.7147,3000,8.1472,10.1899,-0.0186,10000
190,2128132.3186,2154942.3707,26810.0521,3000,7.9953,8.9367,0.0500,10000
191,2154942.3707,2184830.4367,29888.0660,3000,8.3951,9.9627,0.0037,10000
192,2184830.4367,2214869.3718,30038.9350,3000,8.4265,10.0130,-0.0013,10000
193,2214869.3718,2245800.3148,30930.9431,3000,8.4156,10.3103,-0.0301,10000
194,2245800.3148,2274712.5385,28912.2237,3000,8.1623,9.6374,0.0376,10000
195,2274712.5385,2303207.4042,28494.8657,3000,8.4694,9.4983,0.0500,10000
196,2303207.4042,2335824.9711,32617.5669,3000,8.8929,10.8725,-0.0500,10000
197,2335824.9711,2366524.6532,30699.6820,3000,8.4483,10.2332,-0.0228,10000
198,2366524.6532,2395336.1782,28811.5250,3000,8.2557,9.6038,0.0412,10000
199,2395336.1782,2425599.5689,30263.3907,3000,8.5963,10.0878,-0.0087,10000
200,2425599.5689,2455648.4384,30048.8695,3000,8.5214,10.0163,-0.0016,10000
201,2455648.4384,2486004.2495,30355.8111,3000,8.5076,10.1186,-0.0117,10000
202,2486004.2495,2516005.1275,30000.8780,3000,8.4079,10.0003,-0.0000,10000
203,2516005.1275,2545609.7695,29604.6420,3000,8.4076,9.8682,0.0134,10000
204,2545609.7695,2576337.1448,30727.3753,3000,8.5199,10.2425,-0.0237,10000
205,2576337.1448,2605774.4722,29437.3274,3000,8.3182,9.8124,0.0191,10000
206,2605774.4722,2636719.0442,30944.5720,3000,8.4772,10.3149,-0.0305,10000
207,2636719.0442,2667214.8649,30495.8207,3000,8.2185,10.1653,-0.0163,10000
208,2667214.8649,2697506.1788,30291.3139,3000,8.0848,10.0971,-0.0096,10000
209,2697506.1788,2727039.2739,29533.0951,3000,8.0071,9.8444,0.0158,10000
210,2727039.2739,2755015.8364,27976.5625,3000,8.1337,9.3255,0.0500,10000
211,2755015.8364,2784919.8429,29904.0065,3000,8.5403,9.9680,0.0032,10000
212,2784919.8429,2815800.9350,30881.0921,3000,8.5678,10.2937,-0.0285,10000
213,2815800.9350,2845955.4257,30154.4907,3000,8.3233,10.0515,-0.0051,10000
214,2845955.4257,2876701.5162,30746.0905,3000,8.2807,10.2487,-0.0243,10000
215,2876701.5162,2903569.0077,26867.4915,3000,8.0797,8.9558,0.0500,10000
216,2903569.0077,2932269.5768,28700.5691,3000,8.4837,9.5669,0.0453,10000
217,2932269.5768,2965186.3425,32916.7657,3000,8.8678,10.9723,-0.0500,10000
218,2965186.3425,2993950.5560,28764.2135,3000,8.4244,9.5881,0.0430,10000
219,2993950.5560,3024998.7043,31048.1483,3000,8.7864,10.3494,-0.0338,10000
220,3024998.7043,3056644.1108,31645.4065,3000,8.4897,10.5485,-0.0500,10000
221,3056644.1108,3085771.8436,29127.7328,3000,8.0653,9.7092,0.0299,10000
222,3085771.8436,3114760.8022,28988.9587,3000,8.3068,9.6630,0.0349,10000
223,3114760.8022,3147486.5936,32725.7914,3000,8.5965,10.9086,-0.0500,10000
224,3147486.5936,3177739.3757,30252.7821,3000,8.1667,10.0843,-0.0084,10000
225,3177739.3757,3206919.6686,29180.2929,3000,8.0984,9.7268,0.0281,10000
226,3206919.6686,3236302.6835,29383.0150,3000,8.3259,9.7943,0.0210,10000
227,3236302.6835,3265433.4394,29130.7559,3000,8.5008,9.7103,0.0298,10000
228,3265433.4394,3297098.0279,31664.5884,3000,8.7544,10.5549,-0.0500,10000
229,3297098.0279,3326578.9582,29480.9304,3000,8.3167,9.8270,0.0176,10000
230,3326578.9582,3357010.4350,30431.4767,3000,8.4631,10.1438,-0.0142,10000
231,3357010.4350,3387337.0724,30326.6375,3000,8.3431,10.1089,-0.0108,10000
232,3387337.0724,3417692.8344,30355.7620,3000,8.2533,10.1186,-0.0117,10000
233,3417692.8344,3448185.4713,30492.6370,3000,8.1565,10.1642,-0.0162,10000
234,3448185.4713,3476393.1641,28207.6927,3000,8.0248,9.4026,0.0500,10000
235,3476393.1641,3506890.7033,30497.5392,3000,8.4260,10.1658,-0.0163,10000
236,3506890.7033,3534869.5044,27978.8011,3000,8.2885,9.3263,0.0500,10000
237,3534869.5044,3565862.1095,30992.6051,3000,8.7030,10.3309,-0.0320,10000
238,3565862.1095,3595799.5978,29937.4883,3000,8.4242,9.9792,0.0021,10000
239,3595799.5978,3624883.7784,29084.1806,3000,8.4418,9.6947,0.0315,10000
240,3624883.7784,3655020.1018,30136.3234,3000,8.7076,10.0454,-0.0045,10000
241,3655020.1018,3685913.5496,30893.4478,3000,8.6683,10.2978,-0.0289,10000
242,3685913.5496,3715931.7012,30018.1516,3000,8.4176,10.0061,-0.0006,10000
243,3715931.7012,3745857.0019,29925.3007,3000,8.4125,9.9751,0.0025,10000
244,3745857.0019,3776359.5218,30502.5199,3000,8.4335,10.1675,-0.0165,10000
245,3776359.5218,3804467.9722,28108.4504,3000,8.2945,9.3695,0.0500,10000
246,3804467.9722,3832893.6739,28425.7017,3000,8.7093,9.4752,0.0500,10000
247,3832893.6739,3864534.3639,31640.6900,3000,9.1447,10.5469,-0.0500,10000
248,3864534.3639,3894218.5058,29684.1419,3000,8.6875,9.8947,0.0106,10000
249,3894218.5058,3926597.2966,32378.7909,3000,8.7799,10.7929,-0.0500,10000
250,3926597.2966,3957875.0388,31277.7422,3000,8.3409,10.4259,-0.0409,10000
251,3957875.0388,3985930.6642,28055.6253,3000,8.0002,9.3519,0.0500,10000
252,3985930.6642,4016071.1528,30140.4887,3000,8.4002,10.0468,-0.0047,10000
253,4016071.1528,4046846.8933,30775.7405,3000,8.3611,10.2586,-0.0252,10000
254,4046846.8933,4075996.8565,29149.9632,3000,8.1503,9.7167,0.0292,10000
255,4075996.8565,4106884.5188,30887.6623,3000,8.3880,10.2959,-0.0287,10000
256,4106884.5188,4137087.3185,30202.7997,3000,8.1469,10.0676,-0.0067,10000
