Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
263,7601954.9521,7628550.4494,26595.4973,3000,7.7028,8.8652,0.1280,10000
264,7628550.4494,7659132.1832,30581.7338,3000,8.6889,10.1939,-0.0190,10000
265,7659132.1832,7689268.7630,30136.5798,3000,8.5236,10.0455,-0.0045,10000
266,7689268.7630,7719674.6707,30405.9076,3000,8.4850,10.1353,-0.0133,10000
267,7719674.6707,7751454.5369,31779.8662,3000,8.3717,10.5933,-0.0560,10000
268,7751454.5369,7779532.8651,28078.3283,3000,7.9028,9.3594,0.0684,10000
269,7779532.8651,7810476.3198,30943.4547,3000,8.4437,10.3145,-0.0305,10000
270,7810476.3198,7839898.1759,29421.8560,3000,8.1863,9.8073,0.0197,10000
271,7839898.1759,7868901.4334,29003.2575,3000,8.3471,9.6678,0.0344,10000
272,7868901.4334,7900902.1407,32000.7073,3000,8.6340,10.6669,-0.0625,10000
273,7900902.1407,7928751.2288,27849.0881,3000,8.0942,9.2830,0.0772,10000
274,7928751.2288,7959699.2509,30948.0221,3000,8.7193,10.3160,-0.0306,10000
275,7959699.2509,7990393.4417,30694.1908,3000,8.4522,10.2314,-0.0226,10000
276,7990393.4417,8021033.7731,30640.3314,3000,8.2611,10.2134,-0.0209,10000
277,8021033.7731,8049549.0817,28515.3086,3000,8.0884,9.5051,0.0521,10000
278,8049549.0817,8079161.1214,29612.0397,3000,8.5096,9.8707,0.0131,10000
279,8079161.1214,8110680.1994,31519.0780,3000,8.6211,10.5064,-0.0482,10000
280,8110680.1994,8138857.6616,28177.4622,3000,8.2056,9.3925,0.0647,10000
281,8138857.6616,8168120.3339,29262.6723,3000,8.7363,9.7542,0.0252,10000
282,8168120.3339,8200019.6434,31899.3095,3000,8.9564,10.6331,-0.0595,10000
283,8200019.6434,8229371.8228,29352.1794,3000,8.4232,9.7841,0.0221,10000
284,8229371.8228,8259659.4430,30287.6202,3000,8.6091,10.0959,-0.0095,10000
285,8259659.4430,8291019.4550,31360.0119,3000,8.5273,10.4533,-0.0434,10000
286,8291019.4550,8319936.8502,28917.3952,3000,8.1575,9.6391,0.0374,10000
287,8319936.8502,8351417.2990,31480.4488,3000,8.4629,10.4935,-0.0470,10000
288,8351417.2990,8379933.2904,28515.9913,3000,8.0649,9.5053,0.0520,10000
289,8379933.2904,8410192.6324,30259.3420,3000,8.4846,10.0864,-0.0086,10000
290,8410192.6324,8438750.9996,28558.3672,3000,8.4119,9.5195,0.0505,10000
291,8438750.9996,8471720.6732,32969.6735,3000,8.8365,10.9899,-0.0901,10000
292,8471720.6732,8499292.0310,27571.3578,3000,8.0406,9.1905,0.0881,10000
