Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
244,3660192.0386,3690704.2764,30512.2378,3000,8.4360,10.1707,-0.0168,18002
245,3690704.2764,3718812.9227,28108.6463,3000,8.2944,9.3695,0.0500,18002
246,3718812.9227,3747238.6704,28425.7477,3000,8.7091,9.4752,0.0500,18002
247,3747238.6704,3778878.9362,31640.2658,3000,9.1440,10.5468,-0.0500,18003
248,3778878.9362,3808564.1557,29685.2195,3000,8.6873,9.8951,0.0106,18002
249,3808564.1557,3840942.1038,32377.9481,3000,8.7789,10.7926,-0.0500,18003
250,3840942.1038,3872219.1912,31277.0874,3000,8.3404,10.4257,-0.0408,18002
251,3872219.1912,3900273.4923,28054.3011,3000,7.9995,9.3514,0.0500,18003
252,3900273.4923,3930414.6895,30141.1972,3000,8.3999,10.0471,-0.0047,18002
253,3930414.6895,3961190.3002,30775.6107,3000,8.3605,10.2585,-0.0252,18002
254,3961190.3002,3990340.3060,29150.0058,3000,8.1498,9.7167,0.0292,18002
255,3990340.3060,4021227.9853,30887.6793,3000,8.3875,10.2959,-0.0287,18002
256,4021227.9853,4051430.8971,30202.9118,3000,8.1464,10.0676,-0.0067,18002
257,4051430.8971,4080249.0601,28818.1630,3000,8.0913,9.6061,0.0410,18003
258,4080249.0601,4108937.5717,28688.5116,3000,8.4235,9.5628,0.0457,18002
259,4108937.5717,4138142.7683,29205.1966,3000,8.8081,9.7351,0.0272,18003
260,4138142.7683,4170223.6934,32080.9252,3000,9.0483,10.6936,-0.0500,18002
261,4170223.6934,4200918.9400,30695.2466,3000,8.5959,10.2317,-0.0226,18002
262,4200918.9400,4233641.7599,32722.8198,3000,8.4017,10.9076,-0.0500,18001
263,4233641.7599,4261199.4899,27557.7301,3000,7.9812,9.1859,0.0500,18002
264,4261199.4899,4290697.2662,29497.7762,3000,8.3807,9.8326,0.0170,18001
265,4290697.2662,4320832.6448,30135.3786,3000,8.5229,10.0451,-0.0045,18002
266,4320832.6448,4351239.4533,30406.8085,3000,8.4851,10.1356,-0.0134,18001
267,4351239.4533,4383015.0681,31775.6147,3000,8.3711,10.5919,-0.0500,18002
268,4383015.0681,4411268.3104,28253.2423,3000,7.9526,9.4177,0.0500,18002
269,4411268.3104,4441864.9318,30596.6214,3000,8.3497,10.1989,-0.0195,18003
270,4441864.9318,4471291.6507,29426.7189,3000,8.1874,9.8089,0.0195,18002
271,4471291.6507,4500294.7786,29003.1279,3000,8.3469,9.6677,0.0344,18002
272,4500294.7786,4532295.4213,32000.6427,3000,8.6337,10.6669,-0.0500,18002
273,4532295.4213,4560516.4772,28221.0559,3000,8.2021,9.4070,0.0500,18002
274,4560516.4772,4591084.7858,30568.3086,3000,8.6122,10.1894,-0.0186,18002
275,4591084.7858,4621779.0100,30694.2241,3000,8.4521,10.2314,-0.0226,18002
276,4621779.0100,4652419.3554,30640.3455,3000,8.2609,10.2134,-0.0209,18002
277,4652419.3554,4680934.6951,28515.3397,3000,8.0882,9.5051,0.0500,18002
278,4680934.6951,4710487.5861,29552.8910,3000,8.4931,9.8510,0.0151,18001
279,4710487.5861,4742001.8981,31514.3120,3000,8.6211,10.5048,-0.0481,18002
280,4742001.8981,4770178.7932,28176.8951,3000,8.2069,9.3923,0.0500,18002
281,4770178.7932,4799037.3553,28858.5621,3000,8.6168,9.6195,0.0396,18003
282,4799037.3553,4830936.2150,31898.8597,3000,8.9576,10.6330,-0.0500,18003
283,4830936.2150,4860584.7687,29648.5536,3000,8.5092,9.8829,0.0119,18004
284,4860584.7687,4890880.3931,30295.6245,3000,8.6106,10.0985,-0.0098,18003
285,4890880.3931,4922239.9309,31359.5377,3000,8.5261,10.4532,-0.0434,18004
286,4922239.9309,4951156.8637,28916.9329,3000,8.1564,9.6390,0.0375,18004
287,4951156.8637,4982637.2277,31480.3640,3000,8.4619,10.4935,-0.0470,18004
288,4982637.2277,5011153.2035,28515.9757,3000,8.0640,9.5053,0.0500,18004
289,5011153.2035,5041349.4435,30196.2400,3000,8.4667,10.0654,-0.0065,18005
290,5041349.4435,5069909.8054,28560.3619,3000,8.4122,9.5201,0.0500,18004
291,5069909.8054,5102867.0331,32957.2277,3000,8.8328,10.9857,-0.0500,18004
292,5102867.0331,5131641.5395,28774.5064,3000,8.3911,9.5915,0.0426,18004
293,5131641.5395,5163618.5425,31977.0030,3000,8.7485,10.6590,-0.0500,18004
294,5163618.5425,5193238.0965,29619.5540,3000,8.3116,9.8732,0.0128,18003
295,5193238.0965,5221817.8802,28579.7836,3000,8.4178,9.5266,0.0497,18004
296,5221817.8802,5253513.7729,31695.8928,3000,8.8362,10.5653,-0.0500,18004
297,5253513.7729,5282834.2657,29320.4928,3000,8.3939,9.7735,0.0232,18005
298,5282834.2657,5313478.5796,30644.3138,3000,8.5884,10.2148,-0.0210,18005
299,5313478.5796,5342972.9379,29494.3584,3000,8.4074,9.8315,0.0171,18006
300,5342972.9379,5375036.1273,32063.1893,3000,8.5515,10.6877,-0.0500,18006
301,5375036.1273,5403871.1871,28835.0598,3000,8.1235,9.6117,0.0404,18007
302,5403871.1871,5434235.2514,30364.0643,3000,8.4517,10.1214,-0.0120,18007
303,5434235.2514,5464683.6129,30448.3615,3000,8.3499,10.1495,-0.0147,18008
304,5464683.6129,5493394.0976,28710.4847,3000,8.2269,9.5702,0.0449,18008
305,5493394.0976,5525238.0620,31843.9644,3000,8.5959,10.6147,-0.0500,18009
306,5525238.0620,5553541.0307,28302.9687,3000,8.1661,9.4343,0.0500,18009
307,5553541.0307,5583810.4917,30269.4611,3000,8.5740,10.0898,-0.0089,18010
308,5583810.4917,5615072.4163,31261.9246,3000,8.4981,10.4206,-0.0404,18009
309,5615072.4163,5643999.6897,28927.2734,3000,8.1546,9.6424,0.0371,18010
310,5643999.6897,5674827.9420,30828.2523,3000,8.4570,10.2761,-0.0269,18010
311,5674827.9420,5705569.0447,30741.1027,3000,8.2298,10.2470,-0.0241,18010
312,5705569.0447,5734951.5334,29382.4887,3000,8.0319,9.7942,0.0210,18009
313,5734951.5334,5764264.6706,29313.1372,3000,8.2007,9.7710,0.0234,18009
314,5764264.6706,5794873.2375,30608.5670,3000,8.3933,10.2029,-0.0199,18008
315,5794873.2375,5823167.0637,28293.8262,3000,8.2260,9.4313,0.0500,18009
316,5823167.0637,5854029.3958,30862.3321,3000,8.6373,10.2874,-0.0279,18009
317,5854029.3958,5883402.2836,29372.8878,3000,8.3955,9.7910,0.0214,18010
318,5883402.2836,5912817.8939,29415.6103,3000,8.5747,9.8052,0.0199,18010
319,5912817.8939,5943321.0772,30503.1832,3000,8.7450,10.1677,-0.0165,18010
320,5943321.0772,5973377.4065,30056.3294,3000,8.6013,10.0188,-0.0019,18009
321,5973377.4065,6003953.6075,30576.2009,3000,8.5851,10.1921,-0.0188,18009
322,6003953.6075,6034350.0903,30396.4828,3000,8.4238,10.1322,-0.0130,18008
323,6034350.0903,6064177.6468,29827.5565,3000,8.3135,9.9425,0.0058,18009
324,6064177.6468,6094058.1828,29880.5360,3000,8.3615,9.9602,0.0040,18009
325,6094058.1828,6122454.2003,28396.0175,3000,8.3950,9.4653,0.0500,18009
