Window Number,Start Time,End Time,Delta Time,Delta Blocks,Theory Block Creation Time,Window Block Creation Time,Fix Rate, Machine Amount
243,2475277.3829,2506267.3779,30989.9950,3000,6.2226,10.3300,-0.0319,100000
244,2506267.3779,2534632.6262,28365.2483,3000,6.0238,9.4551,0.0500,100000
245,2534632.6262,2561935.5155,27302.8893,3000,6.3250,9.1010,0.0500,100000
246,2561935.5155,2587740.8039,25805.2884,3000,6.6413,8.6018,0.0500,100000
247,2587740.8039,2619605.9330,31865.1291,3000,6.9733,10.6217,-0.0500,100000
248,2619605.9330,2647207.1234,27601.1904,3000,6.6247,9.2004,0.0500,100000
249,2647207.1234,2680002.8014,32795.6780,3000,6.9559,10.9319,-0.0500,100000
250,2680002.8014,2707483.2009,27480.3995,3000,6.6081,9.1601,0.0500,100000
251,2707483.2009,2744900.5201,37417.3192,3000,6.9385,12.4724,-0.0500,100000
252,2744900.5201,2771960.4839,27059.9639,3000,6.5916,9.0200,0.0500,100000
253,2771960.4839,2801991.6235,30031.1395,3000,6.9212,10.0104,-0.0010,100000
254,2801991.6235,2834267.3677,32275.7442,3000,6.9140,10.7586,-0.0500,100000
255,2834267.3677,2866867.0430,32599.6753,3000,6.5683,10.8666,-0.0500,100000
256,2866867.0430,2898230.1828,31363.1399,3000,6.2399,10.4544,-0.0435,100000
257,2898230.1828,2924933.1268,26702.9439,3000,5.9687,8.9010,0.0500,100000
258,2924933.1268,2955795.2381,30862.1113,3000,6.2671,10.2874,-0.0279,100000
259,2955795.2381,2985253.0367,29457.7987,3000,6.0920,9.8193,0.0184,100000
260,2985253.0367,3011712.0089,26458.9721,3000,6.2042,8.8197,0.0500,100000
261,3011712.0089,3038392.1594,26680.1506,3000,6.5144,8.8934,0.0500,100000
262,3038392.1594,3070962.1698,32570.0104,3000,6.8401,10.8567,-0.0500,100000
263,3070962.1698,3099315.7135,28353.5437,3000,6.4981,9.4512,0.0500,100000
264,3099315.7135,3129233.2582,29917.5446,3000,6.8230,9.9725,0.0028,100000
265,3129233.2582,3162359.8986,33126.6405,3000,6.8418,11.0422,-0.0500,100000
266,3162359.8986,3193280.7556,30920.8570,3000,6.4997,10.3070,-0.0298,100000
267,3193280.7556,3224467.3875,31186.6319,3000,6.3061,10.3955,-0.0380,100000
268,3224467.3875,3251867.1702,27399.7827,3000,6.0662,9.1333,0.0500,100000
269,3251867.1702,3280688.1567,28820.9865,3000,6.3695,9.6070,0.0409,100000
270,3280688.1567,3312981.9387,32293.7820,3000,6.6301,10.7646,-0.0500,100000
271,3312981.9387,3341425.8088,28443.8701,3000,6.2986,9.4813,0.0500,100000
272,3341425.8088,3371838.5187,30412.7098,3000,6.6135,10.1376,-0.0136,100000
273,3371838.5187,3403354.4388,31515.9201,3000,6.5238,10.5053,-0.0481,100000
274,3403354.4388,3435126.3039,31771.8652,3000,6.2100,10.5906,-0.0500,100000
275,3435126.3039,3461070.3039,25943.9999,3000,5.8995,8.6480,0.0500,100000
276,3461070.3039,3489342.8321,28272.5282,3000,6.1944,9.4242,0.0500,100000
277,3489342.8321,3521487.7800,32144.9479,3000,6.5042,10.7150,-0.0500,100000
278,3521487.7800,3553414.9393,31927.1593,3000,6.1789,10.6424,-0.0500,100000
279,3553414.9393,3583442.2769,30027.3376,3000,5.8700,10.0091,-0.0009,100000
280,3583442.2769,3612657.0515,29214.7747,3000,5.8647,9.7383,0.0269,100000
281,3612657.0515,3639663.9168,27006.8653,3000,6.0223,9.0023,0.0500,100000
282,3639663.9168,3670729.5923,31065.6755,3000,6.3234,10.3552,-0.0343,100000
283,3670729.5923,3695799.3799,25069.7876,3000,6.1065,8.3566,0.0500,100000
284,3695799.3799,3724474.1985,28674.8186,3000,6.4118,9.5583,0.0462,100000
285,3724474.1985,3757611.0185,33136.8200,3000,6.7081,11.0456,-0.0500,100000
286,3757611.0185,3785796.9915,28185.9731,3000,6.3727,9.3953,0.0500,100000
287,3785796.9915,3812569.8447,26772.8531,3000,6.6914,8.9243,0.0500,100000
288,3812569.8447,3845496.6436,32926.7990,3000,7.0259,10.9756,-0.0500,100000
289,3845496.6436,3876226.5317,30729.8881,3000,6.6746,10.2433,-0.0238,100000
290,3876226.5317,3906678.6655,30452.1338,3000,6.5161,10.1507,-0.0148,100000
291,3906678.6655,3938711.6910,32033.0255,3000,6.4193,10.6777,-0.0500,100000
292,3938711.6910,3965405.4379,26693.7470,3000,6.0984,8.8979,0.0500,100000
293,3965405.4379,3998147.4461,32742.0082,3000,6.4033,10.9140,-0.0500,100000
294,3998147.4461,4027774.3806,29626.9345,3000,6.0831,9.8756,0.0126,100000
295,4027774.3806,4055943.7106,28169.3300,3000,6.1597,9.3898,0.0500,100000
296,4055943.7106,4085516.5119,29572.8013,3000,6.4677,9.8576,0.0144,100000
297,4085516.5119,4115254.8665,29738.3546,3000,6.5611,9.9128,0.0088,100000
298,4115254.8665,4146333.7761,31078.9096,3000,6.6189,10.3596,-0.0347,100000
299,4146333.7761,4180369.4936,34035.7176,3000,6.3891,11.3452,-0.0500,100000
300,4180369.4936,4207692.5508,27323.0572,3000,6.0696,9.1077,0.0500,100000
301,4207692.5508,4234032.1223,26339.5715,3000,6.3731,8.7799,0.0500,100000
302,4234032.1223,4261933.3393,27901.2170,3000,6.6918,9.3004,0.0500,100000
303,4261933.3393,4302138.7316,40205.3923,3000,7.0264,13.4018,-0.0500,100000
304,4302138.7316,4334062.2650,31923.5335,3000,6.6750,10.6412,-0.0500,100000
